year,quarter,job_type,state,value
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Tocantins,1451
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Maranhão,648
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Piauí,384
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Ceará,436
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Rio Grande do Norte,536
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Paraíba,666
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Pernambuco,611
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Alagoas,622
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Sergipe,652
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Bahia,709
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Minas Gerais,1728
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Espírito Santo,1295
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Rio de Janeiro,1242
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",São Paulo,1988
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Paraná,2006
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Santa Catarina,2051
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Rio Grande do Sul,2133
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Mato Grosso do Sul,2975
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Mato Grosso,2254
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Goiás,1732
2018,Q3,"Skilled workers in agriculture, forestry, hunting and fishing",Distrito Federal,1816
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rondônia,1482
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Acre,1253
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amazonas,1138
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Roraima,1098
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pará,1121
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Amapá,1298
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Tocantins,1310
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Maranhão,978
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Piauí,953
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Ceará,1012
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Norte,1004
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraíba,1094
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Pernambuco,1033
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Alagoas,1067
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Sergipe,1021
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Bahia,1085
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Minas Gerais,1524
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Espírito Santo,1584
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio de Janeiro,1572
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",São Paulo,1816
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Paraná,1799
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Santa Catarina,1985
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Rio Grande do Sul,1726
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso do Sul,1694
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Mato Grosso,1874
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Goiás,1659
2018,Q3,"Skilled workers, construction workers and artisans, mechanics and other crafts",Distrito Federal,1907
2018,Q3,Plant and machine operators and assemblers,Rondônia,2021
2018,Q3,Plant and machine operators and assemblers,Acre,974
2018,Q3,Plant and machine operators and assemblers,Amazonas,1385
2018,Q3,Plant and machine operators and assemblers,Roraima,1777
2018,Q3,Plant and machine operators and assemblers,Pará,1218
2018,Q3,Plant and machine operators and assemblers,Amapá,1396
2018,Q3,Plant and machine operators and assemblers,Tocantins,1800
2018,Q3,Plant and machine operators and assemblers,Maranhão,1381
2018,Q3,Plant and machine operators and assemblers,Piauí,1252
2018,Q3,Plant and machine operators and assemblers,Ceará,1116
2018,Q3,Plant and machine operators and assemblers,Rio Grande do Norte,1403
2018,Q3,Plant and machine operators and assemblers,Paraíba,1193
2018,Q3,Plant and machine operators and assemblers,Pernambuco,1221
2018,Q3,Plant and machine operators and assemblers,Alagoas,1277
2018,Q3,Plant and machine operators and assemblers,Sergipe,1212
2018,Q3,Plant and machine operators and assemblers,Bahia,1384
2018,Q3,Plant and machine operators and assemblers,Minas Gerais,1685
2018,Q3,Plant and machine operators and assemblers,Espírito Santo,1931
2018,Q3,Plant and machine operators and assemblers,Rio de Janeiro,1888
2018,Q3,Plant and machine operators and assemblers,São Paulo,1941
2018,Q3,Plant and machine operators and assemblers,Paraná,2034
2018,Q3,Plant and machine operators and assemblers,Santa Catarina,1933
2018,Q3,Plant and machine operators and assemblers,Rio Grande do Sul,1879
2018,Q3,Plant and machine operators and assemblers,Mato Grosso do Sul,1979
2018,Q3,Plant and machine operators and assemblers,Mato Grosso,2221
2018,Q3,Plant and machine operators and assemblers,Goiás,1793
2018,Q3,Plant and machine operators and assemblers,Distrito Federal,2385
2018,Q3,Elementary occupations,Rondônia,981
2018,Q3,Elementary occupations,Acre,774
2018,Q3,Elementary occupations,Amazonas,786
2018,Q3,Elementary occupations,Roraima,921
2018,Q3,Elementary occupations,Pará,773
2018,Q3,Elementary occupations,Amapá,875
2018,Q3,Elementary occupations,Tocantins,814
2018,Q3,Elementary occupations,Maranhão,640
2018,Q3,Elementary occupations,Piauí,567
2018,Q3,Elementary occupations,Ceará,676
2018,Q3,Elementary occupations,Rio Grande do Norte,729
2018,Q3,Elementary occupations,Paraíba,693
2018,Q3,Elementary occupations,Pernambuco,720
2018,Q3,Elementary occupations,Alagoas,764
2018,Q3,Elementary occupations,Sergipe,739
2018,Q3,Elementary occupations,Bahia,688
2018,Q3,Elementary occupations,Minas Gerais,927
2018,Q3,Elementary occupations,Espírito Santo,976
2018,Q3,Elementary occupations,Rio de Janeiro,1112
2018,Q3,Elementary occupations,São Paulo,1166
2018,Q3,Elementary occupations,Paraná,1177
2018,Q3,Elementary occupations,Santa Catarina,1320
2018,Q3,Elementary occupations,Rio Grande do Sul,1170
2018,Q3,Elementary occupations,Mato Grosso do Sul,1038
2018,Q3,Elementary occupations,Mato Grosso,1139
2018,Q3,Elementary occupations,Goiás,1036
2018,Q3,Elementary occupations,Distrito Federal,1161
2018,Q3,"Members of the armed forces, police and military firefighters",Rondônia,4238
2018,Q3,"Members of the armed forces, police and military firefighters",Acre,3912
2018,Q3,"Members of the armed forces, police and military firefighters",Amazonas,5305
2018,Q3,"Members of the armed forces, police and military firefighters",Roraima,4748
2018,Q3,"Members of the armed forces, police and military firefighters",Pará,3699
2018,Q3,"Members of the armed forces, police and military firefighters",Amapá,5288
2018,Q3,"Members of the armed forces, police and military firefighters",Tocantins,5869
2018,Q3,"Members of the armed forces, police and military firefighters",Maranhão,4366
2018,Q3,"Members of the armed forces, police and military firefighters",Piauí,5274
2018,Q3,"Members of the armed forces, police and military firefighters",Ceará,4079
2018,Q3,"Members of the armed forces, police and military firefighters",Rio Grande do Norte,3858
2018,Q3,"Members of the armed forces, police and military firefighters",Paraíba,4825
2018,Q3,"Members of the armed forces, police and military firefighters",Pernambuco,3832
2018,Q3,"Members of the armed forces, police and military firefighters",Alagoas,4247
2018,Q3,"Members of the armed forces, police and military firefighters",Sergipe,5608
2018,Q3,"Members of the armed forces, police and military firefighters",Bahia,4112
2018,Q3,"Members of the armed forces, police and military firefighters",Minas Gerais,6058
2018,Q3,"Members of the armed forces, police and military firefighters",Espírito Santo,4074
2018,Q3,"Members of the armed forces, police and military firefighters",Rio de Janeiro,4655
2018,Q3,"Members of the armed forces, police and military firefighters",São Paulo,4003
2018,Q3,"Members of the armed forces, police and military firefighters",Paraná,4153
2018,Q3,"Members of the armed forces, police and military firefighters",Santa Catarina,5374
2018,Q3,"Members of the armed forces, police and military firefighters",Rio Grande do Sul,3233
2018,Q3,"Members of the armed forces, police and military firefighters",Mato Grosso do Sul,4330
2018,Q3,"Members of the armed forces, police and military firefighters",Mato Grosso,5365
2018,Q3,"Members of the armed forces, police and military firefighters",Goiás,4370
2018,Q3,"Members of the armed forces, police and military firefighters",Distrito Federal,7714
2018,Q3,Ill-defined occupations,Rondônia,
2018,Q3,Ill-defined occupations,Acre,
2018,Q3,Ill-defined occupations,Amazonas,
2018,Q3,Ill-defined occupations,Roraima,
2018,Q3,Ill-defined occupations,Pará,580
2018,Q3,Ill-defined occupations,Amapá,
2018,Q3,Ill-defined occupations,Tocantins,500
2018,Q3,Ill-defined occupations,Maranhão,
2018,Q3,Ill-defined occupations,Piauí,
2018,Q3,Ill-defined occupations,Ceará,
2018,Q3,Ill-defined occupations,Rio Grande do Norte,
2018,Q3,Ill-defined occupations,Paraíba,
2018,Q3,Ill-defined occupations,Pernambuco,1086
2018,Q3,Ill-defined occupations,Alagoas,
2018,Q3,Ill-defined occupations,Sergipe,
2018,Q3,Ill-defined occupations,Bahia,1031
2018,Q3,Ill-defined occupations,Minas Gerais,954
2018,Q3,Ill-defined occupations,Espírito Santo,
2018,Q3,Ill-defined occupations,Rio de Janeiro,2841
2018,Q3,Ill-defined occupations,São Paulo,2473
2018,Q3,Ill-defined occupations,Paraná,11876
2018,Q3,Ill-defined occupations,Santa Catarina,3152
2018,Q3,Ill-defined occupations,Rio Grande do Sul,
2018,Q3,Ill-defined occupations,Mato Grosso do Sul,
2018,Q3,Ill-defined occupations,Mato Grosso,
2018,Q3,Ill-defined occupations,Goiás,1500
2018,Q3,Ill-defined occupations,Distrito Federal,
2018,Q4,Directors and managers,Rondônia,3818
2018,Q4,Directors and managers,Acre,3726
2018,Q4,Directors and managers,Amazonas,3665
2018,Q4,Directors and managers,Roraima,4317
2018,Q4,Directors and managers,Pará,3826
2018,Q4,Directors and managers,Amapá,2957
2018,Q4,Directors and managers,Tocantins,4054
2018,Q4,Directors and managers,Maranhão,3447
2018,Q4,Directors and managers,Piauí,4026
2018,Q4,Directors and managers,Ceará,4981
2018,Q4,Directors and managers,Rio Grande do Norte,2962
2018,Q4,Directors and managers,Paraíba,4466
2018,Q4,Directors and managers,Pernambuco,4220
2018,Q4,Directors and managers,Alagoas,4176
2018,Q4,Directors and managers,Sergipe,4731
2018,Q4,Directors and managers,Bahia,4495
2018,Q4,Directors and managers,Minas Gerais,4659
2018,Q4,Directors and managers,Espírito Santo,4861
2018,Q4,Directors and managers,Rio de Janeiro,5202
2018,Q4,Directors and managers,São Paulo,7623
2018,Q4,Directors and managers,Paraná,5074
2018,Q4,Directors and managers,Santa Catarina,4485
2018,Q4,Directors and managers,Rio Grande do Sul,5319
2018,Q4,Directors and managers,Mato Grosso do Sul,5391
2018,Q4,Directors and managers,Mato Grosso,4948
2018,Q4,Directors and managers,Goiás,4956
2018,Q4,Directors and managers,Distrito Federal,8984
2018,Q4,Science and intellection professions,Rondônia,4083
2018,Q4,Science and intellection professions,Acre,3824
2018,Q4,Science and intellection professions,Amazonas,3700
2018,Q4,Science and intellection professions,Roraima,4843
2018,Q4,Science and intellection professions,Pará,3901
2018,Q4,Science and intellection professions,Amapá,4112
2018,Q4,Science and intellection professions,Tocantins,3914
2018,Q4,Science and intellection professions,Maranhão,3000
2018,Q4,Science and intellection professions,Piauí,2868
2018,Q4,Science and intellection professions,Ceará,4064
2018,Q4,Science and intellection professions,Rio Grande do Norte,3634
2018,Q4,Science and intellection professions,Paraíba,3911
2018,Q4,Science and intellection professions,Pernambuco,3900
2018,Q4,Science and intellection professions,Alagoas,3531
2018,Q4,Science and intellection professions,Sergipe,3789
2018,Q4,Science and intellection professions,Bahia,4388
2018,Q4,Science and intellection professions,Minas Gerais,3828
2018,Q4,Science and intellection professions,Espírito Santo,4546
2018,Q4,Science and intellection professions,Rio de Janeiro,5109
2018,Q4,Science and intellection professions,São Paulo,5828
2018,Q4,Science and intellection professions,Paraná,4913
2018,Q4,Science and intellection professions,Santa Catarina,4223
2018,Q4,Science and intellection professions,Rio Grande do Sul,5010
2018,Q4,Science and intellection professions,Mato Grosso do Sul,4463
2018,Q4,Science and intellection professions,Mato Grosso,4216
